Updated On,State,Total Doses Administered,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered),Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered)
26-04-2021,Kerala,6991118,5885170,1105948,2662083,3222372,715,349708,6641410,
27-04-2021,Kerala,7106942,5947361,1159581,2691909,3254720,732,352774,6754168,
28-04-2021,Kerala,7144083,5967887,1176196,2701673,3265481,733,362293,6781790,
29-04-2021,Kerala,7229177,6006391,1222786,2720059,3285590,742,368302,6860875,
30-04-2021,Kerala,7376934,6051350,1325584,2741857,3308741,752,375938,7000996,
01-05-2021,Kerala,7425416,6069726,1355690,2750902,3318069,755,382103,7043313,
02-05-2021,Kerala,7426176,6069760,1356416,2750908,3318097,755,382111,7044065,
03-05-2021,Kerala,7511454,6092349,1419105,2761697,3329892,760,387629,7123825,
04-05-2021,Kerala,7577304,6110419,1466885,2770380,3339264,775,396731,7180573,
05-05-2021,Kerala,7600484,6118358,1482126,2774337,3343245,776,402333,7198151,
06-05-2021,Kerala,7705285,6137985,1567300,2784001,3353206,778,407131,7298154,
07-05-2021,Kerala,7869269,6168780,1700489,2799186,3368802,792,412346,7456923,
08-05-2021,Kerala,7951983,6187280,1764703,2808977,3377510,793,416141,7535842,
09-05-2021,Kerala,7952556,6187652,1764904,2809173,3377686,793,416217,7536339,
10-05-2021,Kerala,8066700,6216882,1849818,2824070,3392015,797,423755,7642945,
11-05-2021,Kerala,8141289,6238776,1902513,2835199,3402776,801,431710,7709579,
12-05-2021,Kerala,8185506,6257014,1928492,2844396,3411815,803,445050,7740456,
13-05-2021,Kerala,8212961,6267551,1945410,2849994,3416754,803,451210,7761751,
14-05-2021,Kerala,8259812,6290354,1969458,2861504,3428041,809,465390,7794422,
15-05-2021,Kerala,8417840,6426197,1991643,2929192,3496162,843,503057,7914783,
16-05-2021,Kerala,8451480,6454137,1997343,2943348,3509943,846,525938,7925542,
17-05-2021,Kerala,8519852,6510777,2009075,2971971,3537933,873,560846,7959006,
18-05-2021,Kerala,8573567,6556628,2016939,2995543,3560206,879,583045,7990522,
19-05-2021,Kerala,8591102,6571984,2019118,3003719,3567381,884,590468,8000634,
20-05-2021,Kerala,8599407,6579668,2019739,3007834,3570949,885,593912,8005495,
21-05-2021,Kerala,8614950,6594479,2020471,3016029,3577562,888,603174,8011776,0
22-05-2021,Kerala,8644281,6623765,2020516,3031911,3590961,893,605554,8038727,0
23-05-2021,Kerala,8650237,6629725,2020512,3035800,3593032,893,607283,8042954,0
24-05-2021,Kerala,8703631,6683003,2020628,3067418,3614688,897,613100,8090531,0
25-05-2021,Kerala,8759506,6738751,2020755,3098253,3639577,921,618253,8141253,0
26-05-2021,Kerala,8789981,6769136,2020845,3116944,3651267,925,620297,8169684,0
27-05-2021,Kerala,8904096,6881450,2022646,3178296,3702207,947,624269,8279827,0
28-05-2021,Kerala,9056314,7031363,2024951,3257463,3772920,980,628104,8428210,0
29-05-2021,Kerala,9215371,7170607,2044764,3333564,3836030,1013,649344,8566027,0
30-05-2021,Kerala,9241456,7190905,2050551,3345454,3844431,1020,655352,8586104,0
31-05-2021,Kerala,9413723,7345141,2068582,3434903,3909178,1060,676006,8737717,0
01-06-2021,Kerala,9583560,7494522,2089038,3524752,3968676,1094,699631,8883929,0
02-06-2021,Kerala,9689249,7585560,2103689,3579264,4005189,1107,718474,8970775,0
03-06-2021,Kerala,9850288,7730989,2119299,3660864,4068986,1139,735829,9114459,0
04-06-2021,Kerala,10026627,7888884,2137743,3748295,4139368,1221,754258,9272350,19
05-06-2021,Kerala,10214963,8057972,2156991,3837947,4218767,1258,773840,9441101,22
06-06-2021,Kerala,10270131,8109567,2160564,3864762,4243531,1274,780025,9490084,22
07-06-2021,Kerala,10473049,8302066,2170983,3968931,4331808,1327,812130,9660897,22
08-06-2021,Kerala,10692008,8503125,2188883,4069339,4432407,1379,860159,9831827,22
09-06-2021,Kerala,10832105,8634128,2197977,4136007,4496716,1405,896410,9935673,22
10-06-2021,Kerala,10983039,8772285,2210754,4208856,4561993,1436,941498,10041519,22
11-06-2021,Kerala,11102819,8879020,2223799,4262724,4614836,1460,985965,10116832,22
12-06-2021,Kerala,11181355,8943648,2237707,4296746,4645429,1473,1013894,10167439,22
13-06-2021,Kerala,11229829,8989689,2240140,4322088,4666124,1477,1017425,10212382,22
14-06-2021,Kerala,11422135,9154064,2268071,4411531,4741027,1506,1037536,10384577,22
15-06-2021,Kerala,11635416,9307169,2328247,4488313,4817314,1542,1051381,10584013,22
16-06-2021,Kerala,11746936,9386066,2360870,4529099,4855411,1556,1056130,10690784,22
17-06-2021,Kerala,11895426,9504983,2390443,4590268,4913131,1584,1063048,10832356,22
18-06-2021,Kerala,11996311,9589345,2406966,4632365,4955377,1603,1070485,10925804,22
19-06-2021,Kerala,12103202,9676904,2426298,4676553,4998721,1630,1075660,11027520,22
20-06-2021,Kerala,12161549,9719116,2442433,4697169,5020309,1638,1078411,11083116,22
21-06-2021,Kerala,12431202,9878112,2553090,4774418,5101989,1705,1092178,11339002,22
22-06-2021,Kerala,12668936,10022247,2646689,4845812,5174699,1736,1106631,11562283,22
23-06-2021,Kerala,12837481,10116957,2720524,4891573,5223627,1757,1126110,11711349,22
24-06-2021,Kerala,13061640,10258975,2802665,4961637,5295553,1785,1142238,11919380,22
25-06-2021,Kerala,13304025,10402196,2901829,6385464,6916521,2040,1154293,12149710,22
26-06-2021,Kerala,13483338,10506089,2977249,6472367,7008893,2078,1169758,12313558,22
27-06-2021,Kerala,13535878,10541450,2994428,6498966,7034828,2084,1174572,12361080,226
28-06-2021,Kerala,13748651,10649612,3099039,6599361,7147179,2111,1195791,12552616,244
29-06-2021,Kerala,13948645,10748505,3200140,6693041,7253459,2145,1211737,12736664,244
30-06-2021,Kerala,14095726,10841514,3254212,6766583,7326970,2173,1225695,12869253,778
01-07-2021,Kerala,14242696,10915717,3326979,6837049,7403404,2243,1243834,12997960,902
02-07-2021,Kerala,14531577,11043945,3487632,6975234,7554037,2306,1260906,13269769,902
03-07-2021,Kerala,14764538,11162817,3601721,7085967,7676234,2337,1286057,13477539,942
04-07-2021,Kerala,14790452,11179952,3610500,7099481,7688630,2341,1296452,13492969,1031
05-07-2021,Kerala,14947001,11261270,3685731,7180664,7763956,2381,1322560,13622811,1630
06-07-2021,Kerala,15062316,11322761,3739555,7237725,7822183,2408,1344479,13715852,1985
07-07-2021,Kerala,15120585,11356275,3764310,7266495,7851631,2459,1361299,13756846,2440
08-07-2021,Kerala,15221414,11393122,3828292,7315328,7903598,2488,1397281,13821583,2550
09-07-2021,Kerala,15412596,11454395,3958201,7405403,8004675,2518,1415604,13993920,3072
10-07-2021,Kerala,15667228,11544597,4122631,7529617,8135053,2558,1425089,14237704,4435
11-07-2021,Kerala,15700974,11559011,4141963,7547088,8151321,2565,1432200,14263410,5364
12-07-2021,Kerala,15911270,11633723,4277547,7648303,8260345,2622,1453114,14451266,6890
13-07-2021,Kerala,16059858,11695199,4364659,7719659,8337553,2646,1466069,14585013,8776
14-07-2021,Kerala,16206261,11787878,4418383,7787353,8416221,2687,1484769,14711314,10178
15-07-2021,Kerala,16360256,11856125,4504131,7859069,8498473,2714,1498515,14850676,11065
16-07-2021,Kerala,16485990,11918604,4567386,7915171,8568060,2759,1514558,14959533,11899
17-07-2021,Kerala,16650485,11989687,4660798,7996675,8651030,2780,1529101,15108827,12557
18-07-2021,Kerala,16704293,12021046,4683247,8023350,8678151,2792,1535638,15156094,12561
19-07-2021,Kerala,17058684,12156815,4901869,8187649,8868189,2846,1545081,15500256,13347
20-07-2021,Kerala,17329394,12277830,5051564,8314318,9012186,2890,1557222,15757849,14323
21-07-2021,Kerala,17427952,12340361,5087591,8358664,9066379,2909,1562403,15850690,14859
22-07-2021,Kerala,17709317,12464564,5244753,8491218,9215139,2960,1572081,16121262,15974
23-07-2021,Kerala,17976287,12585905,5390382,8621196,9352074,3017,1591266,16368360,16661
24-07-2021,Kerala,18464206,12877004,5587202,8856303,9604793,3110,1626888,16820026,17292
25-07-2021,Kerala,18594259,12972001,5622258,8921583,9669519,3157,1649113,16927291,17855
26-07-2021,Kerala,18811780,13128347,5683433,9027616,9780947,3217,1703972,17089290,18518
27-07-2021,Kerala,18942910,13233990,5708920,9092117,9847543,3250,1746313,17176726,19871
28-07-2021,Kerala,19009970,13292691,5717279,9125567,9881136,3267,1753082,17236207,20681
29-07-2021,Kerala,19271174,13465864,5805310,9250340,10017484,3350,1767405,17482647,21122
30-07-2021,Kerala,19781866,13811980,5969886,9490841,10287538,3487,1777589,17982909,21368
31-07-2021,Kerala,20165100,14111255,6053845,9676366,10485140,3594,1813977,18328701,22422
01-08-2021,Kerala,20369496,14284456,6085040,9772822,10593082,3592,1822361,18524038,23097
02-08-2021,Kerala,20720223,14566582,6153641,9938587,10777941,3695,1839109,18857280,23834
03-08-2021,Kerala,21008073,14804327,6203746,10077044,10927247,3782,1854053,19128434,25586
04-08-2021,Kerala,21114463,14882715,6231748,10126092,10984512,3859,1881797,19205781,26885
05-08-2021,Kerala,21303369,15033777,6269592,10221203,11078251,3915,1905220,19370010,28139
06-08-2021,Kerala,21560396,15231449,6328947,10352244,11204180,3972,1995631,19535898,28867
07-08-2021,Kerala,21782429,15416834,6365595,10463055,11315346,4028,2022128,19730546,29755
08-08-2021,Kerala,21843327,15472524,6370803,10496048,11343226,4053,2025521,19787714,30092
09-08-2021,Kerala,22097731,15670747,6426984,10623457,11470142,4132,2043075,20023775,30881
10-08-2021,Kerala,22199834,15757389,6442445,10674377,11521285,4172,2084791,20083487,31556
11-08-2021,Kerala,22443788,15982422,6461366,10785506,11654053,4229,2149414,20262119,32255
12-08-2021,Kerala,22851378,16337139,6514239,10972049,11874942,4387,2218614,20599890,32874
13-08-2021,Kerala,23409696,16823042,6586654,11225802,12179303,4591,2285482,21090772,33442
14-08-2021,Kerala,23939504,17281691,6657813,11472595,12462142,4767,2383883,21521356,34265
15-08-2021,Kerala,24271550,17583743,6687807,11637118,12629551,4881,2429661,21807416,34473
16-08-2021,Kerala,24620672,17884914,6735758,11807234,12808436,5002,2446640,22138883,35149
17-08-2021,Kerala,24966698,18190464,6776234,11972207,12989385,5106,2460595,22470565,35538
18-08-2021,Kerala,25251260,18442539,6808721,12104026,13142021,5213,2472785,22742416,36059
19-08-2021,Kerala,25535739,18696587,6839152,12238390,13292062,5287,2479622,23019847,36270
20-08-2021,Kerala,25707370,18848332,6859038,12320072,13381950,5348,2484674,23186321,36375
21-08-2021,Kerala,25732732,18871478,6861254,12333255,13394130,5347,2485159,23211201,36372
22-08-2021,Kerala,25828756,18958757,6869999,12378194,13445176,5386,2486540,23305678,36538
23-08-2021,Kerala,26271086,19322808,6948278,12591456,13674099,5531,2514028,23720068,36990
24-08-2021,Kerala,26596185,19547185,7049000,12752936,13837613,5636,2551532,24007010,37643
25-08-2021,Kerala,27012910,19852677,7160233,12953175,14053967,5768,2578309,24396501,38100
26-08-2021,Kerala,27264922,20012398,7252524,13077939,14181145,5838,2636278,24590160,38484
27-08-2021,Kerala,27751639,20362836,7388803,13317399,14428238,6002,2674213,25038638,38788
28-08-2021,Kerala,27950601,20496895,7453706,13424044,14520474,6083,2751176,25160389,39036
29-08-2021,Kerala,,,,,,,,,
30-08-2021,Kerala,,,,,,,,,
31-08-2021,Kerala,,,,,,,,,
16-01-2021,Ladakh,9,9,0,0,9,0,0,9,
17-01-2021,Ladakh,9,9,0,0,9,0,0,9,
18-01-2021,Ladakh,64,64,0,15,49,0,0,64,
19-01-2021,Ladakh,64,64,0,15,49,0,0,64,
20-01-2021,Ladakh,66,66,0,16,50,0,0,66,
21-01-2021,Ladakh,66,66,0,16,50,0,0,66,
22-01-2021,Ladakh,164,164,0,43,121,0,0,164,
23-01-2021,Ladakh,330,330,0,98,232,0,0,330,
24-01-2021,Ladakh,337,337,0,104,233,0,0,337,
25-01-2021,Ladakh,461,461,0,148,313,0,0,461,
26-01-2021,Ladakh,461,461,0,148,313,0,0,461,
27-01-2021,Ladakh,642,642,0,234,408,0,0,642,
28-01-2021,Ladakh,652,652,0,241,411,0,0,652,
29-01-2021,Ladakh,823,823,0,290,533,0,0,823,
30-01-2021,Ladakh,959,959,0,346,613,0,0,959,
31-01-2021,Ladakh,959,959,0,346,613,0,0,959,
01-02-2021,Ladakh,1065,1065,0,379,686,0,0,1065,
02-02-2021,Ladakh,1065,1065,0,379,686,0,0,1065,
03-02-2021,Ladakh,1342,1342,0,452,890,0,0,1342,
04-02-2021,Ladakh,1342,1342,0,452,890,0,0,1342,
05-02-2021,Ladakh,1578,1578,0,520,1058,0,0,1578,
06-02-2021,Ladakh,1817,1817,0,573,1244,0,0,1817,
07-02-2021,Ladakh,1817,1817,0,573,1244,0,0,1817,
08-02-2021,Ladakh,2064,2064,0,637,1427,0,2,2062,
09-02-2021,Ladakh,2158,2158,0,681,1477,0,22,2136,
10-02-2021,Ladakh,2379,2379,0,739,1640,0,22,2357,
11-02-2021,Ladakh,2597,2597,0,768,1829,0,23,2574,
12-02-2021,Ladakh,2695,2695,0,782,1913,0,23,2672,
13-02-2021,Ladakh,2902,2831,71,803,2028,0,23,2808,
14-02-2021,Ladakh,2902,2831,71,803,2028,0,23,2808,
15-02-2021,Ladakh,3014,2887,127,820,2067,0,23,2864,
16-02-2021,Ladakh,3602,3433,169,1245,2188,0,23,3410,
17-02-2021,Ladakh,4162,3931,231,1685,2246,0,23,3908,
18-02-2021,Ladakh,4572,4284,288,1988,2296,0,23,4261,
19-02-2021,Ladakh,5531,5175,356,2544,2631,0,23,5152,
20-02-2021,Ladakh,6383,5783,600,3008,2775,0,31,5752,
21-02-2021,Ladakh,6621,6021,600,3209,2812,0,31,5990,
22-02-2021,Ladakh,7460,6748,712,3783,2965,0,39,6709,
23-02-2021,Ladakh,8432,7719,713,4690,3029,0,39,7680,
24-02-2021,Ladakh,9243,8396,847,5348,3048,0,39,8357,
25-02-2021,Ladakh,9734,8887,847,5786,3101,0,39,8848,
26-02-2021,Ladakh,10341,9412,929,6219,3193,0,39,9373,
27-02-2021,Ladakh,10341,9412,929,6219,3193,0,39,9373,
28-02-2021,Ladakh,10341,9412,929,6219,3193,0,39,9373,
01-03-2021,Ladakh,10341,9412,929,6219,3193,0,39,9373,
02-03-2021,Ladakh,11130,9990,1140,6698,3292,0,39,9951,
03-03-2021,Ladakh,12205,10778,1427,7170,3608,0,40,10738,
04-03-2021,Ladakh,13048,11538,1510,7648,3890,0,40,11498,
05-03-2021,Ladakh,14139,12393,1746,8125,4268,0,41,12352,
06-03-2021,Ladakh,16365,14387,1978,9327,5060,0,41,14346,
07-03-2021,Ladakh,16365,14387,1978,9327,5060,0,41,14346,
08-03-2021,Ladakh,19096,16882,2214,10651,6231,0,41,16841,
09-03-2021,Ladakh,20455,18159,2296,12704,7751,0,0,20455,
10-03-2021,Ladakh,23584,21085,2499,14267,9315,2,0,23584,
11-03-2021,Ladakh,26595,23882,2713,15672,10921,2,0,26595,
12-03-2021,Ladakh,29215,26413,2802,16904,12309,2,0,29215,
13-03-2021,Ladakh,31815,28917,2898,18307,13505,3,0,31815,
14-03-2021,Ladakh,32385,29485,2900,18601,13781,3,0,32385,
15-03-2021,Ladakh,34683,31760,2923,19700,14980,3,0,34683,
16-03-2021,Ladakh,38926,35573,3353,20363,15207,3,0,38926,
17-03-2021,Ladakh,40726,37044,3682,21178,15863,3,0,40726,
18-03-2021,Ladakh,42033,37810,4223,21589,16218,3,0,42033,
19-03-2021,Ladakh,43189,38440,4749,21883,16554,3,0,43189,
20-03-2021,Ladakh,44169,38954,5215,22160,16791,3,0,44169,
21-03-2021,Ladakh,44234,39005,5229,22186,16816,3,0,44234,
22-03-2021,Ladakh,45135,39419,5716,22395,17021,3,0,45135,
23-03-2021,Ladakh,45814,39767,6047,22558,17206,3,0,45814,
24-03-2021,Ladakh,46093,39950,6143,22677,17270,3,0,46093,
25-03-2021,Ladakh,46261,40010,6251,22702,17305,3,0,46261,
26-03-2021,Ladakh,46461,40083,6378,22733,17347,3,0,46461,
27-03-2021,Ladakh,46590,40195,6395,22813,17379,3,0,46590,
28-03-2021,Ladakh,46589,40194,6395,22812,17379,3,0,46589,
29-03-2021,Ladakh,46588,40193,6395,22811,17379,3,0,46588,
30-03-2021,Ladakh,46645,40215,6430,22811,17401,3,0,46645,
31-03-2021,Ladakh,46872,40372,6500,22926,17443,3,0,46872,
01-04-2021,Ladakh,50362,43815,6547,24557,19255,3,0,50362,
02-04-2021,Ladakh,55631,49045,6586,27091,21951,3,0,55631,
03-04-2021,Ladakh,59338,52707,6631,28893,23811,3,0,59338,
04-04-2021,Ladakh,62214,55578,6636,30350,25225,3,0,62214,
05-04-2021,Ladakh,65089,58417,6672,31792,26622,3,0,65089,
06-04-2021,Ladakh,66613,59863,6750,32542,27318,3,0,66613,
07-04-2021,Ladakh,69391,62372,7019,33902,28466,4,0,69391,
08-04-2021,Ladakh,71259,63903,7356,34662,29237,4,0,71259,
09-04-2021,Ladakh,71960,64284,7676,34882,29398,4,0,71960,
10-04-2021,Ladakh,72431,64518,7913,35014,29500,4,0,72431,
11-04-2021,Ladakh,73397,65236,8161,35434,29798,4,0,73397,
12-04-2021,Ladakh,74608,66115,8493,35907,30204,4,0,74608,
13-04-2021,Ladakh,75319,66540,8779,36134,30402,4,0,75319,
14-04-2021,Ladakh,75905,66813,9092,36280,30529,4,0,75905,
15-04-2021,Ladakh,76470,66918,9552,36347,30566,5,0,76470,
16-04-2021,Ladakh,76968,67005,9963,36405,30595,5,0,76968,
17-04-2021,Ladakh,77819,67157,10662,36491,30661,5,0,77819,
18-04-2021,Ladakh,77857,67185,10672,36501,30679,5,0,77857,
19-04-2021,Ladakh,80595,67732,12863,36766,30961,5,0,80595,
20-04-2021,Ladakh,84637,68954,15683,37358,31591,5,0,84637,
21-04-2021,Ladakh,88412,69995,18417,37838,32152,5,0,88412,
22-04-2021,Ladakh,91310,70599,20711,38150,32444,5,0,91310,
23-04-2021,Ladakh,94316,71353,22963,38528,32820,5,0,94316,
24-04-2021,Ladakh,96539,71714,24825,38705,33004,5,0,96539,
25-04-2021,Ladakh,96956,71734,25222,38715,33014,5,0,96956,
26-04-2021,Ladakh,100903,72754,28149,39224,33525,5,0,100903,
27-04-2021,Ladakh,103717,73508,30209,39564,33938,6,0,103717,
28-04-2021,Ladakh,105808,73967,31841,39827,34134,6,0,105808,
29-04-2021,Ladakh,107405,74391,33014,40087,34298,6,0,107405,
30-04-2021,Ladakh,108166,74571,33595,40189,34376,6,0,108166,
01-05-2021,Ladakh,109442,74984,34458,40404,34574,6,0,109442,
02-05-2021,Ladakh,109696,75065,34631,40445,34614,6,0,109696,
03-05-2021,Ladakh,111070,75744,35326,40781,34956,7,0,111070,
04-05-2021,Ladakh,112903,77322,35581,41814,35501,7,0,112903,
05-05-2021,Ladakh,115161,79276,35885,43063,36206,7,0,115161,
06-05-2021,Ladakh,117233,81061,36172,44276,36778,7,0,117233,
07-05-2021,Ladakh,118299,81960,36339,44903,37050,7,0,118299,
08-05-2021,Ladakh,119520,83032,36488,45643,37382,7,0,119520,
09-05-2021,Ladakh,119661,83169,36492,45756,37406,7,0,119661,
10-05-2021,Ladakh,120835,84093,36742,46268,37818,7,0,120835,
11-05-2021,Ladakh,121529,84630,36899,46577,38045,8,0,121529,
12-05-2021,Ladakh,122218,85240,36978,46928,38304,8,0,122218,
13-05-2021,Ladakh,122800,85688,37112,47238,38442,8,0,122800,
14-05-2021,Ladakh,122800,85688,37112,47238,38442,8,0,122800,
15-05-2021,Ladakh,123897,86645,37252,47718,38918,9,0,123897,
16-05-2021,Ladakh,123897,86645,37252,47718,38918,9,0,123897,
17-05-2021,Ladakh,124756,87501,37255,48223,39269,9,0,124756,
18-05-2021,Ladakh,125747,88488,37259,48761,39717,10,0,125747,
19-05-2021,Ladakh,126974,89715,37259,49530,40175,10,0,126974,
20-05-2021,Ladakh,128323,91064,37259,50429,40625,10,0,128323,
21-05-2021,Ladakh,130332,93073,37259,51730,41332,11,0,130332,0
22-05-2021,Ladakh,132064,94805,37259,53012,41782,11,0,132064,0
23-05-2021,Ladakh,132137,94878,37259,53083,41784,11,0,132137,0
24-05-2021,Ladakh,134067,96802,37265,54081,42710,11,0,134067,0
25-05-2021,Ladakh,136294,99028,37266,55178,43839,11,0,136294,0
26-05-2021,Ladakh,138454,101188,37266,56125,45050,13,0,138454,0
27-05-2021,Ladakh,144321,107044,37277,58782,48248,14,0,144321,0
28-05-2021,Ladakh,150092,112814,37278,61291,51508,15,0,150092,0
29-05-2021,Ladakh,154115,116836,37279,63254,53566,16,0,154115,0
30-05-2021,Ladakh,154135,116856,37279,63264,53576,16,0,154135,0
31-05-2021,Ladakh,159496,122206,37290,65668,56522,16,0,159496,0
